Dia,Hora,Temperatura,Umidade
09/01/17,01:00:00,33.2,53
09/01/17,01:15:00,33,52
09/01/17,01:30:00,32.8,52
09/01/17,01:45:00,33.7,50
09/01/17,02:00:00,33.2,52
09/01/17,02:15:00,33,51
09/01/17,02:30:00,34,48
09/01/17,02:45:00,32.8,56
09/01/17,03:00:00,33,54
09/01/17,03:15:00,33.2,54
09/01/17,03:30:00,32.8,55
09/01/17,03:45:00,32,50
09/01/17,04:00:00,33,51
09/01/17,04:15:00,31.3,57
09/01/17,04:30:00,31.3,59
09/01/17,04:45:00,31.8,58
09/01/17,05:00:00,30.8,59
09/01/17,05:15:00,30.3,60
09/01/17,05:30:00,30.6,60
09/01/17,05:45:00,30.1,56
09/01/17,06:00:00,30.1,56
09/01/17,06:15:00,30.6,53
09/01/17,06:30:00,30.3,57
09/01/17,06:45:00,29.6,59
09/01/17,07:00:00,29.1,60
09/01/17,07:15:00,28.8,61
09/01/17,07:30:00,28.4,64
09/01/17,07:45:00,27.9,68
09/01/17,08:00:00,27.4,70
09/01/17,08:15:00,26.7,72
09/01/17,08:30:00,26.7,73
09/01/17,08:45:00,26.2,73
09/01/17,09:00:00,26.2,74
09/01/17,09:15:00,26.2,74
09/01/17,09:30:00,25.7,75
09/01/17,09:45:00,25.7,76
09/01/17,10:00:00,25.4,75
09/01/17,10:15:00,25.2,78
09/01/17,10:30:00,25.4,76
09/01/17,10:45:00,25.2,77
09/01/17,11:00:00,25.2,77
09/01/17,11:15:00,24.9,77
09/01/17,11:30:00,24.9,77
09/01/17,11:45:00,24.7,78
10/01/17,12:00:00,24.7,78
10/01/17,12:15:00,24.7,76
10/01/17,12:30:00,24.7,77
10/01/17,12:45:00,24.5,77
10/01/17,01:00:00,24.5,79
10/01/17,01:15:00,24.2,80
10/01/17,01:30:00,24.2,80
10/01/17,01:45:00,24.2,80
10/01/17,02:00:00,25.2,76
10/01/17,02:15:00,25.2,76
10/01/17,02:30:00,24.7,79
10/01/17,02:45:00,24.2,81
10/01/17,03:00:00,25.9,71
10/01/17,04:15:00,24.2,81
10/01/17,04:30:00,24,82
10/01/17,04:45:00,24,81
10/01/17,05:00:00,25.2,76
10/01/17,05:15:00,24.5,79
10/01/17,05:30:00,25.4,75
10/01/17,05:45:00,24.7,77
10/01/17,06:00:00,25.7,74
10/01/17,06:15:00,25.9,71
10/01/17,06:30:00,26.2,70
10/01/17,06:45:00,26.7,67
10/01/17,07:00:00,26.2,70
10/01/17,07:15:00,26.4,69
10/01/17,07:30:00,26.7,69
10/01/17,07:45:00,27.9,66
10/01/17,08:00:00,29.3,59
10/01/17,08:15:00,29.8,57
10/01/17,08:30:00,29.8,59
10/01/17,08:45:00,30.8,57
10/01/17,09:00:00,31.5,55
10/01/17,09:15:00,32,55
10/01/17,09:30:00,31.3,56
10/01/17,09:45:00,32,54
10/01/17,10:00:00,32.5,51
10/01/17,10:15:00,32.5,49
10/01/17,10:30:00,34,47
10/01/17,10:45:00,33.7,46
10/01/17,11:00:00,34.7,49
10/01/17,11:15:00,33,61
10/01/17,11:30:00,32.5,63
10/01/17,11:45:00,32.5,63
10/01/17,12:00:00,33,61
10/01/17,12:15:00,33,56
10/01/17,12:30:00,32.3,61
10/01/17,12:45:00,32,59
10/01/17,01:00:00,32.3,58
10/01/17,01:15:00,32,56
10/01/17,01:30:00,32.8,55
10/01/17,01:45:00,33,56
10/01/17,02:00:00,32.8,57
10/01/17,02:15:00,32.8,54
10/01/17,02:30:00,33.2,54
10/01/17,02:45:00,32.5,55
10/01/17,03:00:00,32.5,56
10/01/17,03:15:00,32.3,55
10/01/17,03:30:00,32.3,54
10/01/17,03:45:00,32.3,54
10/01/17,04:00:00,31.5,59
10/01/17,04:15:00,30.3,65
10/01/17,04:30:00,29.6,69
10/01/17,04:45:00,29.3,74
10/01/17,05:00:00,29.3,73
10/01/17,05:15:00,29.3,74
10/01/17,05:30:00,28.8,73
10/01/17,05:45:00,28.8,75
10/01/17,06:00:00,28.4,80
10/01/17,06:15:00,28.6,77
10/01/17,06:30:00,28.4,78
10/01/17,06:45:00,29.1,74
10/01/17,07:00:00,28.8,74
10/01/17,07:15:00,28.4,78
10/01/17,07:30:00,27.9,82
10/01/17,07:45:00,27.1,85
10/01/17,08:00:00,26.7,87
10/01/17,08:15:00,26.4,88
10/01/17,08:30:00,26.2,89
10/01/17,08:45:00,25.9,89
10/01/17,09:00:00,26.2,87
10/01/17,09:15:00,25.9,88
10/01/17,09:30:00,25.4,90
10/01/17,09:45:00,25.4,88
10/01/17,10:00:00,25.7,88
10/01/17,10:15:00,25.2,90
10/01/17,10:30:00,25.4,88
10/01/17,10:45:00,25.2,89
10/01/17,11:00:00,24.9,89
10/01/17,11:15:00,25.2,89
10/01/17,11:30:00,25.4,89
10/01/17,11:45:00,25.4,88
11/01/17,12:00:00,25.4,88
11/01/17,12:15:00,25.2,88
11/01/17,12:30:00,25.2,89
11/01/17,12:45:00,24.7,90
11/01/17,01:00:00,24.7,91
11/01/17,01:15:00,24.5,92
11/01/17,01:30:00,24.5,92
11/01/17,01:45:00,24,92
11/01/17,02:00:00,24.2,92
11/01/17,02:15:00,24,93
11/01/17,02:30:00,24,92
11/01/17,02:45:00,24,90
11/01/17,03:00:00,24.2,90
11/01/17,04:15:00,24,94
11/01/17,04:30:00,23.7,93
11/01/17,04:45:00,23.7,93
11/01/17,05:00:00,23.5,94
11/01/17,05:15:00,23.5,95
11/01/17,05:30:00,23.5,94
11/01/17,05:45:00,23.5,95
11/01/17,06:00:00,23.5,95
11/01/17,06:15:00,23.2,94
11/01/17,06:30:00,23.5,94
11/01/17,06:45:00,24,94
11/01/17,07:00:00,24,92
11/01/17,07:15:00,24.2,90
11/01/17,07:30:00,24.7,88
11/01/17,07:45:00,25.9,83
11/01/17,08:00:00,28.1,73
11/01/17,08:15:00,28.6,72
11/01/17,08:30:00,28.4,75
11/01/17,08:45:00,28.8,74
11/01/17,09:00:00,28.6,76
11/01/17,09:15:00,28.8,75
11/01/17,09:30:00,29.3,72
11/01/17,09:45:00,30.3,69
11/01/17,10:00:00,30.8,65
11/01/17,10:15:00,31.8,60
11/01/17,10:30:00,31.8,65
11/01/17,10:45:00,31.3,65
11/01/17,11:00:00,31.5,68
11/01/17,11:15:00,32.3,68
11/01/17,11:30:00,31.3,70
11/01/17,11:45:00,30.3,76
11/01/17,12:00:00,32,69
11/01/17,12:15:00,32.8,65
11/01/17,12:30:00,32.8,67
11/01/17,12:45:00,31.3,69
11/01/17,01:00:00,31.5,70
11/01/17,01:15:00,30.6,70
11/01/17,01:30:00,31,72
11/01/17,01:45:00,30.3,75
11/01/17,02:00:00,29.3,79
11/01/17,02:15:00,27.9,86
11/01/17,02:30:00,27.6,85
11/01/17,02:45:00,28.4,81
11/01/17,03:00:00,29.3,74
11/01/17,03:15:00,30.3,71
11/01/17,03:30:00,30.3,74
11/01/17,03:45:00,30.1,73
11/01/17,04:00:00,28.8,79
11/01/17,04:15:00,28.1,83
11/01/17,04:30:00,27.9,80
11/01/17,04:45:00,28.6,79
11/01/17,05:00:00,28.8,75
11/01/17,05:15:00,21.8,90
11/01/17,05:30:00,21.3,95
11/01/17,05:45:00,21,96
11/01/17,06:00:00,21.5,94
11/01/17,06:15:00,22,94
11/01/17,06:30:00,22.3,95
11/01/17,06:45:00,22.3,94
11/01/17,07:00:00,22,95
11/01/17,07:15:00,21.8,95
11/01/17,07:30:00,21.8,95
11/01/17,07:45:00,21.5,96
11/01/17,08:00:00,21,96
11/01/17,08:15:00,21,96
11/01/17,08:30:00,21,96
11/01/17,08:45:00,21,96
11/01/17,09:00:00,20.8,96
11/01/17,09:15:00,20.8,96
11/01/17,09:30:00,21,95
11/01/17,09:45:00,21,96
11/01/17,10:00:00,21.3,96
11/01/17,10:15:00,21,96
11/01/17,10:30:00,21,97
11/01/17,10:45:00,21,97
11/01/17,11:00:00,21.3,97
11/01/17,11:15:00,21.8,97
11/01/17,11:30:00,22,97
11/01/17,11:45:00,21.8,97
12/01/17,12:00:00,21.8,97
12/01/17,12:15:00,21.8,97
12/01/17,12:30:00,21.8,97
12/01/17,12:45:00,22,97
12/01/17,01:00:00,21.8,97
12/01/17,01:15:00,21.8,97
12/01/17,01:30:00,22,97
12/01/17,01:45:00,21.8,97
12/01/17,02:00:00,21.8,98
12/01/17,02:15:00,22,97
12/01/17,02:30:00,21.8,97
12/01/17,02:45:00,21.8,97
12/01/17,03:00:00,21.8,97
12/01/17,04:15:00,22,97
12/01/17,04:30:00,22,97
12/01/17,04:45:00,22,97
12/01/17,05:00:00,22,97
12/01/17,05:15:00,22,97
12/01/17,05:30:00,22,97
12/01/17,05:45:00,22,97
12/01/17,06:00:00,22,97
12/01/17,06:15:00,21.8,97
12/01/17,06:30:00,21.8,97
12/01/17,06:45:00,22,97
12/01/17,07:00:00,22,97
12/01/17,07:15:00,22.5,97
12/01/17,07:30:00,23.2,97
12/01/17,07:45:00,23.7,95
12/01/17,08:00:00,24.7,91
12/01/17,08:15:00,25.9,88
12/01/17,08:30:00,27.4,80
12/01/17,08:45:00,26.7,83
12/01/17,09:00:00,26.4,84
12/01/17,09:15:00,26.4,84
12/01/17,09:30:00,26.9,83
12/01/17,09:45:00,27.1,82
12/01/17,10:00:00,27.6,80
12/01/17,10:15:00,27.4,80
12/01/17,10:30:00,27.1,82
12/01/17,10:45:00,28.1,77
12/01/17,11:00:00,29.6,72
12/01/17,11:15:00,28.8,70
12/01/17,11:30:00,28.8,70
12/01/17,11:45:00,28.1,76
12/01/17,12:00:00,28.1,77
12/01/17,12:15:00,28.4,76
12/01/17,12:30:00,27.4,79
12/01/17,12:45:00,27.1,81
12/01/17,01:00:00,26.9,82
12/01/17,01:15:00,25.9,87
12/01/17,01:30:00,24.7,94
12/01/17,01:45:00,24.5,96
12/01/17,02:00:00,24.2,97
12/01/17,02:15:00,24,96
12/01/17,02:30:00,24,96
12/01/17,02:45:00,24,97
12/01/17,03:00:00,24,97
12/01/17,03:15:00,23.7,97
12/01/17,03:30:00,23.7,97
12/01/17,03:45:00,23.7,96
12/01/17,04:00:00,24,94
12/01/17,04:15:00,24.2,93
12/01/17,04:30:00,24.5,93
12/01/17,04:45:00,24.2,92
12/01/17,05:00:00,24.2,94
12/01/17,05:15:00,24.5,93
12/01/17,05:30:00,24.2,93
12/01/17,05:45:00,24,93
12/01/17,06:00:00,24.2,93
12/01/17,06:15:00,24,94
12/01/17,06:30:00,24,93
12/01/17,06:45:00,24,93
12/01/17,07:00:00,24.2,93
12/01/17,07:15:00,24,94
12/01/17,07:30:00,23.7,94
12/01/17,07:45:00,23.5,94
12/01/17,08:00:00,23.5,95
12/01/17,08:15:00,23.5,95
12/01/17,08:30:00,23.5,96
12/01/17,08:45:00,23.2,96
12/01/17,09:00:00,23,96
12/01/17,09:15:00,23,97
12/01/17,09:30:00,22.7,97
12/01/17,09:45:00,22.7,97
12/01/17,10:00:00,22.5,97
12/01/17,10:15:00,22.3,97
12/01/17,10:30:00,22.3,97
12/01/17,10:45:00,22.3,97
12/01/17,11:00:00,22.3,97
12/01/17,11:15:00,22.3,98
12/01/17,11:30:00,22.5,98
12/01/17,11:45:00,22.5,98
13/01/2017,12:00:00,22.5,98
13/01/2017,12:15:00,22.5,98
13/01/2017,12:30:00,22.3,98
13/01/2017,12:45:00,22.3,98
13/01/2017,01:00:00,22.3,98
13/01/2017,01:15:00,22.3,98
13/01/2017,01:30:00,22.3,98
13/01/2017,01:45:00,22.3,98
13/01/2017,02:00:00,22.3,98
13/01/2017,02:15:00,22.3,98
13/01/2017,02:30:00,22.3,98
13/01/2017,02:45:00,22.3,98
13/01/2017,03:00:00,22.3,98
13/01/2017,04:15:00,22,98
13/01/2017,04:30:00,22,98
13/01/2017,04:45:00,21.8,98
13/01/2017,05:00:00,21.8,98
13/01/2017,05:15:00,21.8,98
13/01/2017,05:30:00,21.8,98
13/01/2017,05:45:00,21.5,98
13/01/2017,06:00:00,21.5,98
13/01/2017,06:15:00,21.5,98
13/01/2017,06:30:00,21.3,98
13/01/2017,06:45:00,21.5,98
13/01/2017,07:00:00,21.8,98
13/01/2017,07:15:00,21.8,98
13/01/2017,07:30:00,22,98
13/01/2017,07:45:00,22,98
13/01/2017,08:00:00,22.3,98
13/01/2017,08:15:00,22.5,98
13/01/2017,08:30:00,22.5,98
13/01/2017,08:45:00,22.7,98
13/01/2017,09:00:00,22.7,97
13/01/2017,09:15:00,23.2,97
13/01/2017,09:30:00,23.2,95
13/01/2017,09:45:00,23.7,95
13/01/2017,10:00:00,23.2,93
13/01/2017,10:15:00,23.2,95
13/01/2017,10:30:00,23,95
13/01/2017,10:45:00,22.5,96
13/01/2017,11:00:00,22.5,97
13/01/2017,11:15:00,22.5,97
13/01/2017,11:30:00,22.5,97
13/01/2017,11:45:00,22.7,98
13/01/2017,12:00:00,23,97
13/01/2017,12:15:00,23,97
13/01/2017,12:30:00,23.2,97
13/01/2017,12:45:00,23,96
13/01/2017,01:00:00,23.2,95
13/01/2017,01:15:00,23.2,95
13/01/2017,01:30:00,23,95
13/01/2017,01:45:00,23.2,96
13/01/2017,02:00:00,23.2,95
13/01/2017,02:15:00,24,95
13/01/2017,02:30:00,23.5,94
13/01/2017,02:45:00,23.7,94
13/01/2017,03:00:00,24,95
13/01/2017,03:15:00,24,94
13/01/2017,03:30:00,24.2,93
13/01/2017,03:45:00,24.2,94
13/01/2017,04:00:00,24,93
13/01/2017,04:15:00,23.7,94
13/01/2017,04:30:00,23.5,94
13/01/2017,04:45:00,23.2,95
13/01/2017,05:00:00,23.2,94
13/01/2017,05:15:00,23.5,93
13/01/2017,05:30:00,23.7,92
13/01/2017,05:45:00,23.7,91
13/01/2017,06:00:00,23.7,91
13/01/2017,06:15:00,23.7,93
13/01/2017,06:30:00,23.7,94
13/01/2017,06:45:00,23.7,95
13/01/2017,07:00:00,23.5,95
13/01/2017,07:15:00,23.2,96
13/01/2017,07:30:00,23,96
13/01/2017,07:45:00,22.7,96
13/01/2017,08:00:00,22.5,96
13/01/2017,08:15:00,22.5,96
13/01/2017,08:30:00,22.5,96
13/01/2017,08:45:00,22.5,97
13/01/2017,09:00:00,22.7,97
13/01/2017,09:15:00,22.5,96
13/01/2017,09:30:00,22.3,97
13/01/2017,09:45:00,22.3,97
13/01/2017,10:00:00,22.3,97
13/01/2017,10:15:00,22,97
13/01/2017,10:30:00,21.8,97
13/01/2017,10:45:00,21.8,97
13/01/2017,11:00:00,21.8,98
13/01/2017,11:15:00,21.8,98
13/01/2017,11:30:00,21.5,98
13/01/2017,11:45:00,21.8,98
14/01/2017,12:00:00,21.5,98
14/01/2017,12:15:00,21.5,98
14/01/2017,12:30:00,21.5,98
14/01/2017,12:45:00,21.5,98
14/01/2017,01:00:00,21.5,98
14/01/2017,01:15:00,21.8,98
14/01/2017,01:30:00,21.5,98
14/01/2017,01:45:00,21.5,98
14/01/2017,02:00:00,21.5,98
14/01/2017,02:15:00,21.3,98
14/01/2017,02:30:00,21,98
14/01/2017,02:45:00,21,98
14/01/2017,03:00:00,21.3,98
14/01/2017,04:15:00,20.8,98
14/01/2017,04:30:00,20.8,98
14/01/2017,04:45:00,20.8,98
14/01/2017,05:00:00,20.8,98
14/01/2017,05:15:00,20.8,98
14/01/2017,05:30:00,20.8,98
14/01/2017,05:45:00,20.8,98
14/01/2017,06:00:00,20.8,98
14/01/2017,06:15:00,20.8,98
14/01/2017,06:30:00,20.8,98
14/01/2017,06:45:00,21,98
14/01/2017,07:00:00,21.3,98
14/01/2017,07:15:00,21.8,98
14/01/2017,07:30:00,22,98
14/01/2017,07:45:00,22,98
14/01/2017,08:00:00,22.5,98
14/01/2017,08:15:00,22.5,98
14/01/2017,08:30:00,22.7,97
14/01/2017,08:45:00,23.5,94
14/01/2017,09:00:00,24,91
14/01/2017,09:15:00,24.2,88
14/01/2017,09:30:00,24.5,86
14/01/2017,09:45:00,25.2,82
14/01/2017,10:00:00,26.2,85
14/01/2017,10:15:00,28.1,74
14/01/2017,10:30:00,25.9,81
14/01/2017,10:45:00,25.4,82
14/01/2017,11:00:00,27.9,73
14/01/2017,11:15:00,25.9,79
14/01/2017,11:30:00,26.7,75
14/01/2017,11:45:00,27.1,76
14/01/2017,12:00:00,28.8,71
14/01/2017,12:15:00,29.1,68
14/01/2017,12:30:00,26.4,81
14/01/2017,12:45:00,26.7,77
14/01/2017,01:00:00,26.7,77
14/01/2017,01:15:00,25.4,83
14/01/2017,01:30:00,25.4,84
14/01/2017,01:45:00,26.4,80
14/01/2017,02:00:00,27.4,75
14/01/2017,02:15:00,28.8,69
14/01/2017,02:30:00,28.6,71
14/01/2017,02:45:00,28.8,72
14/01/2017,03:00:00,29.1,69
14/01/2017,03:15:00,28.8,69
14/01/2017,03:30:00,28.8,69
14/01/2017,03:45:00,29.1,68
14/01/2017,04:00:00,28.8,66
14/01/2017,04:15:00,29.1,66
14/01/2017,04:30:00,29.1,66
14/01/2017,04:45:00,29.1,60
14/01/2017,05:00:00,29.1,60
14/01/2017,05:15:00,27.9,69
14/01/2017,05:30:00,27.6,69
14/01/2017,05:45:00,27.6,68
14/01/2017,06:00:00,26.9,71
14/01/2017,06:15:00,26.2,78
14/01/2017,06:30:00,26.2,81
14/01/2017,06:45:00,25.9,79
14/01/2017,07:00:00,25.4,81
14/01/2017,07:15:00,25.2,84
14/01/2017,07:30:00,24.9,86
14/01/2017,07:45:00,24.2,88
14/01/2017,08:00:00,23.5,89
14/01/2017,08:15:00,23.2,92
14/01/2017,08:30:00,22.7,93
14/01/2017,08:45:00,22.5,93
14/01/2017,09:00:00,22.3,92
14/01/2017,09:15:00,22.3,90
14/01/2017,09:30:00,21.8,91
14/01/2017,09:45:00,21.8,93
14/01/2017,10:00:00,21.5,91
14/01/2017,10:15:00,21.5,91
14/01/2017,10:30:00,21.3,93
14/01/2017,10:45:00,21.3,93
14/01/2017,11:00:00,21.3,93
14/01/2017,11:15:00,21.3,94
14/01/2017,11:30:00,21.3,94
14/01/2017,11:45:00,21.3,95
15/01/2017,12:00:00,21.3,95
15/01/2017,12:15:00,21.3,95
15/01/2017,12:30:00,21.5,94
15/01/2017,12:45:00,21.3,94
15/01/2017,01:00:00,21.3,94
15/01/2017,01:15:00,21.5,92
15/01/2017,01:30:00,21.5,93
15/01/2017,01:45:00,21.3,94
15/01/2017,02:00:00,21.3,94
15/01/2017,02:15:00,21,95
15/01/2017,02:30:00,21,96
15/01/2017,02:45:00,20.8,96
15/01/2017,03:00:00,20.8,96
15/01/2017,04:15:00,20.5,97
15/01/2017,04:30:00,20.5,97
15/01/2017,04:45:00,20.3,97
15/01/2017,05:00:00,20.3,97
15/01/2017,05:15:00,20.5,97
15/01/2017,05:30:00,20.3,97
15/01/2017,05:45:00,20.5,97
15/01/2017,06:00:00,20.5,97
15/01/2017,06:15:00,20.3,97
15/01/2017,06:30:00,20.5,97
15/01/2017,06:45:00,20.8,98
15/01/2017,07:00:00,20.8,97
15/01/2017,07:15:00,21,97
15/01/2017,07:30:00,21.3,97
15/01/2017,07:45:00,22,97
15/01/2017,08:00:00,24.5,86
15/01/2017,08:15:00,25.4,83
15/01/2017,08:30:00,25.9,81
15/01/2017,08:45:00,26.9,78
15/01/2017,09:00:00,27.6,74
15/01/2017,09:15:00,27.9,73
15/01/2017,09:30:00,28.4,72
15/01/2017,09:45:00,29.8,68
15/01/2017,10:00:00,27.6,78
15/01/2017,10:15:00,28.8,74
15/01/2017,10:30:00,29.3,73
15/01/2017,10:45:00,28.1,76
15/01/2017,11:00:00,28.6,74
15/01/2017,11:15:00,27.4,79
15/01/2017,11:30:00,27.4,80
15/01/2017,11:45:00,26.7,83
15/01/2017,12:00:00,26.9,83
15/01/2017,12:15:00,28.1,78
15/01/2017,12:30:00,28.1,80
15/01/2017,12:45:00,27.9,80
15/01/2017,01:00:00,30.1,73
15/01/2017,01:15:00,28.1,81
15/01/2017,01:30:00,27.6,80
15/01/2017,01:45:00,28.1,77
15/01/2017,02:00:00,28.4,79
15/01/2017,02:15:00,28.8,77
15/01/2017,02:30:00,28.8,78
15/01/2017,02:45:00,27.4,82
15/01/2017,03:00:00,27.1,82
15/01/2017,03:15:00,27.1,84
15/01/2017,03:30:00,27.1,84
15/01/2017,03:45:00,26.9,83
15/01/2017,04:00:00,27.6,80
15/01/2017,04:15:00,27.6,79
15/01/2017,04:30:00,27.9,77
15/01/2017,04:45:00,27.4,79
15/01/2017,05:00:00,27.4,80
15/01/2017,05:15:00,27.6,79
15/01/2017,05:30:00,26.9,80
15/01/2017,05:45:00,26.2,82
15/01/2017,06:00:00,26.9,80
15/01/2017,06:15:00,25.9,84
15/01/2017,06:30:00,25.4,86
15/01/2017,06:45:00,25.4,86
15/01/2017,07:00:00,25.4,87
15/01/2017,07:15:00,25.4,86
15/01/2017,07:30:00,25.2,88
15/01/2017,07:45:00,24.7,89
15/01/2017,08:00:00,24.5,91
15/01/2017,08:15:00,24.2,90
15/01/2017,08:30:00,24,92
15/01/2017,08:45:00,23.7,92
15/01/2017,09:00:00,23.7,92
15/01/2017,09:15:00,23.7,90
15/01/2017,09:30:00,23.5,90
15/01/2017,09:45:00,23.2,90
15/01/2017,10:00:00,23.5,89
15/01/2017,10:15:00,23.5,90
15/01/2017,10:30:00,23.7,90
15/01/2017,10:45:00,24,92
15/01/2017,11:00:00,23.5,93
15/01/2017,11:15:00,23.2,94
15/01/2017,11:30:00,23.2,95
15/01/2017,11:45:00,23.2,95
16/01/2017,12:00:00,23.2,95
16/01/2017,12:15:00,23,95
16/01/2017,12:30:00,23,95
16/01/2017,12:45:00,22.7,96
16/01/2017,01:00:00,22.7,96
16/01/2017,01:15:00,22.3,97
16/01/2017,01:30:00,22.3,97
16/01/2017,01:45:00,22.3,97
16/01/2017,02:00:00,22.3,97
16/01/2017,02:15:00,22.3,97
16/01/2017,02:30:00,22.3,97
16/01/2017,02:45:00,22.5,97
16/01/2017,03:00:00,22.5,97
16/01/2017,04:15:00,23.2,96
16/01/2017,04:30:00,23.2,96
16/01/2017,04:45:00,23,97
16/01/2017,05:00:00,22.7,97
16/01/2017,05:15:00,22.7,97
16/01/2017,05:30:00,23,97
16/01/2017,05:45:00,23,97
16/01/2017,06:00:00,23,97
16/01/2017,06:15:00,23,97
16/01/2017,06:30:00,22.7,96
16/01/2017,06:45:00,23.5,92
16/01/2017,07:00:00,23.7,90
16/01/2017,07:15:00,24,88
16/01/2017,07:30:00,24.9,83
16/01/2017,07:45:00,25.7,77
16/01/2017,08:00:00,27.9,71
16/01/2017,08:15:00,28.4,65
16/01/2017,08:30:00,27.9,66
16/01/2017,08:45:00,29.6,62
16/01/2017,09:00:00,30.3,57
16/01/2017,09:15:00,29.1,64
16/01/2017,09:30:00,30.1,61
16/01/2017,09:45:00,30.3,58
16/01/2017,10:00:00,30.8,56
16/01/2017,10:15:00,30.1,100
16/01/2017,10:30:00,31,55
16/01/2017,10:45:00,30.6,57
16/01/2017,11:00:00,30.3,61
16/01/2017,11:15:00,31.5,58
16/01/2017,11:30:00,30.8,58
16/01/2017,11:45:00,31.5,57
16/01/2017,12:00:00,31.3,55
16/01/2017,12:15:00,31.3,54
16/01/2017,12:30:00,31.8,53
16/01/2017,12:45:00,31.5,55
16/01/2017,01:00:00,32.5,51
16/01/2017,01:15:00,30.6,61
16/01/2017,01:30:00,28.8,72
16/01/2017,01:45:00,30.6,64
16/01/2017,02:00:00,30.6,65
16/01/2017,02:15:00,32,60
16/01/2017,02:30:00,31,67
16/01/2017,02:45:00,31,66
16/01/2017,03:00:00,30.1,71
16/01/2017,03:15:00,29.1,74
16/01/2017,03:30:00,29.6,69
16/01/2017,03:45:00,29.8,70
16/01/2017,04:00:00,28.6,72
16/01/2017,04:15:00,28.4,73
16/01/2017,04:30:00,28.6,72
16/01/2017,04:45:00,29.1,69
16/01/2017,05:00:00,28.6,71
16/01/2017,05:15:00,28.8,73
16/01/2017,05:30:00,28.6,75
16/01/2017,05:45:00,28.8,70
16/01/2017,06:00:00,28.6,72
16/01/2017,06:15:00,28.8,72
16/01/2017,06:30:00,28.1,73
16/01/2017,06:45:00,28.1,74
16/01/2017,07:00:00,27.6,68
16/01/2017,07:15:00,26.2,71
16/01/2017,07:30:00,25.9,72
16/01/2017,07:45:00,23,91
16/01/2017,08:00:00,20.8,96
16/01/2017,08:15:00,21,97
16/01/2017,08:30:00,21.3,97
16/01/2017,08:45:00,21.5,97
16/01/2017,09:00:00,22,98
16/01/2017,09:15:00,22.3,98
16/01/2017,09:30:00,22.3,98
16/01/2017,09:45:00,22.5,98
16/01/2017,10:00:00,22.7,98
16/01/2017,10:15:00,22.5,98
16/01/2017,10:30:00,22.7,98
16/01/2017,10:45:00,22.7,98
16/01/2017,11:00:00,22.7,98
16/01/2017,11:15:00,22.5,98
16/01/2017,11:30:00,22.5,98
16/01/2017,11:45:00,22.5,98
17/01/2017,12:00:00,22.5,98
17/01/2017,12:15:00,22.5,98
17/01/2017,12:30:00,22.3,98
17/01/2017,12:45:00,22.5,98
17/01/2017,01:00:00,22.5,96
17/01/2017,01:15:00,22.3,96
17/01/2017,01:30:00,22.5,92
17/01/2017,01:45:00,22.7,90
17/01/2017,02:00:00,22.3,94
17/01/2017,02:15:00,22,96
17/01/2017,02:30:00,22,95
17/01/2017,02:45:00,22.3,94
17/01/2017,03:00:00,22.5,92
17/01/2017,04:15:00,22.5,93
17/01/2017,04:30:00,22.3,93
17/01/2017,04:45:00,23.2,85
17/01/2017,05:00:00,23.5,84
17/01/2017,05:15:00,23.7,80
17/01/2017,05:30:00,23.5,83
17/01/2017,05:45:00,23.7,84
17/01/2017,06:00:00,23.2,86
17/01/2017,06:15:00,24.2,76
17/01/2017,06:30:00,24.5,76
17/01/2017,06:45:00,24.7,70
17/01/2017,07:00:00,25.7,66
17/01/2017,07:15:00,25.9,63
17/01/2017,07:30:00,25.9,64
17/01/2017,07:45:00,26.2,61
17/01/2017,08:00:00,26.9,60
17/01/2017,08:15:00,27.9,61
17/01/2017,08:30:00,28.4,59
17/01/2017,08:45:00,28.6,60
17/01/2017,09:00:00,28.6,61
17/01/2017,09:15:00,29.8,60
17/01/2017,09:30:00,30.1,55
17/01/2017,09:45:00,29.8,57
17/01/2017,10:00:00,30.6,57
17/01/2017,10:15:00,30.6,55
17/01/2017,10:30:00,30.6,55
17/01/2017,10:45:00,30.6,53
17/01/2017,11:00:00,30.6,53
17/01/2017,11:15:00,30.8,54
17/01/2017,11:30:00,30.3,56
17/01/2017,11:45:00,30.8,51
17/01/2017,12:00:00,32,45
17/01/2017,12:15:00,31.3,47
17/01/2017,12:30:00,31.5,48
17/01/2017,12:45:00,32.5,48
17/01/2017,01:00:00,32,42
17/01/2017,01:15:00,31,42
17/01/2017,01:30:00,32.3,38
17/01/2017,01:45:00,31.8,44
17/01/2017,02:00:00,32.5,41
17/01/2017,02:15:00,32,39
17/01/2017,02:30:00,33,38
17/01/2017,02:45:00,33.2,39
17/01/2017,03:00:00,33,37
17/01/2017,03:15:00,32.8,36
17/01/2017,03:30:00,33.2,36
17/01/2017,03:45:00,32.5,36
17/01/2017,04:00:00,32.3,37
17/01/2017,04:15:00,32.5,37
17/01/2017,04:30:00,32.5,35
17/01/2017,04:45:00,31.5,39
17/01/2017,05:00:00,31.3,39
17/01/2017,05:15:00,31,43
17/01/2017,05:30:00,30.3,49
17/01/2017,05:45:00,29.6,56
17/01/2017,06:00:00,29.3,57
17/01/2017,06:15:00,28.4,62
17/01/2017,06:30:00,28.1,61
17/01/2017,06:45:00,27.9,68
17/01/2017,07:00:00,27.1,70
17/01/2017,07:15:00,26.7,71
17/01/2017,07:30:00,26.2,73
17/01/2017,07:45:00,25.4,74
